trajectory,time,lon,lat
87474,2018-10-12,-43.705776,-2.3105624
87475,2018-10-05,-44.404278,-2.404726
87476,2018-10-05,-44.3986,-2.4010472
87477,2018-10-05,-44.405655,-2.4030867
87478,2018-10-12,-43.72096,-2.3101985
87479,2018-10-05,-44.399025,-2.3965955
87480,2018-10-05,-44.394897,-2.409101
87481,2018-10-05,-44.404884,-2.4049833
87482,2018-10-05,-44.404984,-2.4050262
87483,2018-10-12,-43.70744,-2.3095133
87484,2018-10-05,-44.404507,-2.4111624
87485,2018-10-05,-44.405186,-2.405112
87486,2018-10-05,-44.40529,-2.405155
87487,2018-10-05,-44.405388,-2.4051979
87488,2018-10-05,-44.39059,-2.4083376
87489,2018-10-05,-44.409782,-2.4058368
87490,2018-10-05,-44.40569,-2.4053266
87491,2018-10-12,-43.714607,-2.3095393
87492,2018-10-05,-44.405792,-2.4053695
87493,2018-10-05,-44.425888,-2.4052095
87494,2018-10-05,-44.40059,-2.397038
87495,2018-10-05,-44.39109,-2.4045072
87496,2018-10-05,-44.406197,-2.405541
87497,2018-10-05,-44.405712,-2.4034789
87498,2018-10-05,-44.381004,-2.3933225
87499,2018-10-05,-44.400528,-2.402319
87500,2018-10-05,-44.406498,-2.4056697
87501,2018-10-05,-44.40791,-2.4037595
87502,2018-10-05,-44.386425,-2.4023545
87503,2018-10-05,-44.378315,-2.3910866
87504,2018-10-05,-44.404873,-2.4059591
87505,2018-10-05,-44.407005,-2.4058843
87506,2018-10-05,-44.407104,-2.4059272
87507,2018-10-05,-44.414165,-2.4090846
87508,2018-10-05,-44.40473,-2.4028819
87509,2018-10-05,-44.398743,-2.400836
87510,2018-10-05,-44.40882,-2.404462
87511,2018-10-05,-44.38153,-2.3951797
87512,2018-10-05,-44.407608,-2.4061415
87513,2018-10-05,-44.406704,-2.4046268
87514,2018-10-05,-44.373154,-2.3473232
87515,2018-10-05,-44.386673,-2.400719
87516,2018-10-05,-44.4279,-2.406123
87517,2018-10-05,-44.386875,-2.4007983
87518,2018-10-05,-44.41122,-2.4056067
87519,2018-10-05,-44.38728,-2.4009569
87520,2018-10-05,-44.392857,-2.40942
87521,2018-10-05,-44.408417,-2.4064848
87522,2018-10-05,-44.38789,-2.4011948
87523,2018-10-05,-44.403633,-2.403305
87524,2018-10-05,-44.378128,-2.386104
