trajectory,time,lon,lat
60162,2016-01-15,-47.905846,-25.07525
60163,2016-01-15,-47.898922,-25.089285
60164,2016-01-15,-47.916214,-25.065907
60165,2016-01-15,-47.90159,-25.085825
60166,2016-01-15,-47.906307,-25.07649
60167,2016-01-15,-47.90697,-25.068748
60168,2016-01-15,-47.904476,-25.077553
60169,2016-01-15,-47.904694,-25.076607
60170,2016-01-15,-47.902634,-25.082096
60171,2016-01-15,-47.90215,-25.084755
60172,2016-01-15,-47.89871,-25.09008
60173,2016-01-15,-47.904007,-25.081017
60174,2016-01-15,-47.888138,-25.050636
60175,2016-01-15,-47.905533,-25.077276
60176,2016-01-15,-47.908684,-25.068426
60177,2016-01-15,-47.90402,-25.080471
60178,2016-01-15,-47.906746,-25.068357
60179,2016-01-15,-47.900444,-25.084896
60180,2016-01-15,-47.89925,-25.086218
60181,2016-01-15,-47.904514,-25.079548
60182,2016-01-15,-47.904648,-25.074406
60183,2016-01-15,-47.90421,-25.079844
60184,2016-01-15,-47.907276,-25.073639
60185,2016-01-15,-47.921803,-25.068733
60186,2016-01-15,-47.90585,-25.072264
60187,2016-01-15,-47.901794,-25.083511
60188,2016-01-15,-47.953773,-25.084108
60189,2016-01-15,-47.9076,-25.066584
60190,2016-01-15,-47.906765,-25.067621
60191,2016-01-15,-47.906944,-25.07715
60192,2016-01-15,-47.91081,-25.064425
60193,2016-01-15,-47.90377,-25.07681
60194,2016-01-15,-47.888348,-25.04758
60195,2016-01-15,-47.949467,-25.081963
60196,2016-01-15,-47.905476,-25.074518
60197,2016-01-15,-47.905605,-25.0738
60198,2016-01-15,-47.908123,-25.070276
60199,2016-01-15,-47.90423,-25.08085
60200,2016-01-15,-47.901882,-25.085419
60201,2016-01-15,-47.906975,-25.075089
60202,2016-01-15,-47.90499,-25.079163
60203,2016-01-15,-47.906498,-25.076138
60204,2016-01-15,-47.888447,-25.047459
60205,2016-01-15,-47.905045,-25.073957
60206,2016-01-15,-47.90776,-25.068054
60207,2016-01-15,-47.908016,-25.06636
60208,2016-01-15,-47.906364,-25.070879
60209,2016-01-15,-47.902367,-25.084892
60210,2016-01-15,-47.908215,-25.071182
60211,2016-01-15,-47.909576,-25.065252
60212,2016-01-15,-47.8879,-25.050827
60213,2016-01-15,-47.904766,-25.07586
60214,2016-01-15,-47.908165,-25.067915
60215,2016-01-15,-47.907326,-25.066483
60216,2016-01-15,-47.90821,-25.071026
60217,2016-01-15,-47.888676,-25.050669
60218,2016-01-15,-47.903614,-25.081705
60219,2016-01-15,-47.897278,-25.091322
60220,2016-01-15,-47.886772,-25.052412
60221,2016-01-15,-47.9687,-25.08653
60222,2016-01-15,-47.907314,-25.066036
60223,2016-01-15,-47.906326,-25.068762
60224,2016-01-15,-47.906685,-25.067953
60225,2016-01-15,-47.9591,-25.084858
60226,2016-01-15,-47.90847,-25.072
60227,2016-01-15,-47.88955,-25.043648
60228,2016-01-15,-47.90385,-25.078762
60229,2016-01-15,-47.888695,-25.047161
60230,2016-01-15,-47.904816,-25.078838
60231,2016-01-15,-47.906876,-25.074942
60232,2016-01-15,-47.908875,-25.066086
60233,2016-01-15,-47.898643,-25.087109
60234,2016-01-15,-47.905567,-25.075277
60235,2016-01-15,-47.95701,-25.084896
60236,2016-01-15,-47.91097,-25.064783
60237,2016-01-15,-47.92203,-25.068733
60238,2016-01-15,-47.90634,-25.074158
60239,2016-01-15,-47.90181,-25.08487
60240,2016-01-15,-47.907448,-25.071108
60241,2016-01-15,-47.90485,-25.082052
60242,2016-01-15,-47.917995,-25.06682
60243,2016-01-15,-47.903458,-25.081247
60244,2016-01-15,-47.905552,-25.080648
60245,2016-01-15,-47.90352,-25.080803
60246,2016-01-15,-47.947372,-25.082163
60247,2016-01-15,-47.903667,-25.079618
60248,2016-01-15,-47.90919,-25.065979
60249,2016-01-15,-47.908543,-25.06692
60250,2016-01-15,-47.90565,-25.074644
60251,2016-01-15,-47.907593,-25.069784
60252,2016-01-15,-47.90819,-25.067696
60253,2016-01-15,-47.906612,-25.073095
60254,2016-01-15,-47.905617,-25.08046
60255,2016-01-15,-47.901234,-25.085083
60256,2016-01-15,-47.907024,-25.073654
60257,2016-01-15,-47.90628,-25.074543
60258,2016-01-15,-47.90584,-25.081253
60259,2016-01-15,-47.90685,-25.07246
60260,2016-01-15,-47.89814,-25.087269
60261,2016-01-15,-47.90873,-25.06767
60262,2016-01-15,-47.90505,-25.079493
60263,2016-01-15,-47.90108,-25.08457
60264,2016-01-15,-47.90683,-25.075903
60265,2016-01-15,-47.907566,-25.066671
60266,2016-01-15,-47.90711,-25.074408
60267,2016-01-15,-47.888584,-25.048347
60268,2016-01-15,-47.9029,-25.083332
60269,2016-01-15,-47.898647,-25.086708
60270,2016-01-15,-47.906113,-25.073711
60271,2016-01-15,-47.906387,-25.075813
60272,2016-01-15,-47.90553,-25.074448
60273,2016-01-15,-47.898678,-25.091219
60274,2016-01-15,-47.904648,-25.083403
60275,2016-01-15,-47.900723,-25.084743
60276,2016-01-15,-47.90754,-25.071632
60277,2016-01-15,-47.896194,-25.09562
60278,2016-01-15,-47.898037,-25.10444
60279,2016-01-15,-47.90848,-25.06878
60280,2016-01-15,-47.9581,-25.084858
60281,2016-01-15,-47.89907,-25.086308
60282,2016-01-15,-47.904022,-25.082499
60283,2016-01-15,-47.898506,-25.104813
60284,2016-01-15,-47.908527,-25.06857
60285,2016-01-15,-47.898674,-25.088139
60286,2016-01-15,-47.89841,-25.088797
60287,2016-01-15,-47.895565,-25.095797
60288,2016-01-15,-47.888462,-25.049192
60289,2016-01-15,-47.90027,-25.086695
60290,2016-01-15,-47.90198,-25.084602
60291,2016-01-15,-47.90773,-25.071596
60292,2016-01-15,-47.904716,-25.083216
60293,2016-01-15,-47.905067,-25.07663
60294,2016-01-15,-47.904125,-25.082186
60295,2016-01-15,-47.906437,-25.075836
60296,2016-01-15,-47.901924,-25.084312
60297,2016-01-15,-47.90527,-25.073503
60298,2016-01-15,-47.9021,-25.0835
60299,2016-01-15,-47.90095,-25.085045
60300,2016-01-15,-47.904114,-25.083105
60301,2016-01-15,-47.905396,-25.077877
60302,2016-01-15,-47.897205,-25.107718
60303,2016-01-15,-47.89868,-25.089495
60304,2016-01-15,-47.903885,-25.08324
60305,2016-01-15,-47.919888,-25.069654
60306,2016-01-15,-47.90247,-25.083275
60307,2016-01-15,-47.90212,-25.084246
60308,2016-01-15,-47.906525,-25.077314
60309,2016-01-15,-47.903736,-25.082867
60310,2016-01-15,-47.900463,-25.088745
60311,2016-01-15,-47.895992,-25.10717
60312,2016-01-15,-47.89996,-25.085497
60313,2016-01-15,-47.905273,-25.076618
60314,2016-01-15,-47.904,-25.085901
60315,2016-01-15,-47.912617,-25.066578
60316,2016-01-15,-47.903683,-25.083773
60317,2016-01-15,-47.898705,-25.102114
60318,2016-01-15,-47.90639,-25.07911
60319,2016-01-15,-47.90736,-25.075766
60320,2016-01-15,-47.89691,-25.09056
60321,2016-01-15,-47.894737,-25.109236
60322,2016-01-15,-47.89853,-25.088184
60323,2016-01-15,-47.90657,-25.077164
60324,2016-01-15,-47.89748,-25.092598
60325,2016-01-15,-47.89772,-25.090195
60326,2016-01-15,-47.89664,-25.09507
60327,2016-01-15,-47.88823,-25.050835
60328,2016-01-15,-47.90123,-25.088806
60329,2016-01-15,-47.8978,-25.091673
60330,2016-01-15,-47.904346,-25.07848
60331,2016-01-15,-47.897564,-25.089514
60332,2016-01-15,-47.90807,-25.071615
60333,2016-01-15,-47.89608,-25.106718
60334,2016-01-22,-48.015675,-25.233568
60335,2016-01-15,-47.89777,-25.101952
60336,2016-01-15,-47.902767,-25.084501
60337,2016-01-22,-47.896,-25.107204
60338,2016-01-22,-47.896046,-25.109959
60339,2016-01-22,-47.919704,-25.153698
60340,2016-01-15,-47.908142,-25.071014
60341,2016-01-22,-47.897533,-25.088924
60342,2016-01-22,-47.896282,-25.095463
60343,2016-01-22,-47.90063,-25.089596
60344,2016-01-22,-47.897434,-25.102253
60345,2016-01-22,-47.89831,-25.091457
60346,2016-01-22,-47.900917,-25.08432
60347,2016-01-22,-47.89976,-25.090315
60348,2016-01-22,-47.900646,-25.086708
60349,2016-01-22,-47.89853,-25.092785
60350,2016-01-22,-47.913307,-25.160183
60351,2016-01-22,-47.897587,-25.093166
60352,2016-01-22,-47.898056,-25.106672
60353,2016-01-22,-47.916756,-25.158981
60354,2016-01-22,-47.9019,-25.086071
60355,2016-01-22,-47.89819,-25.087454
60356,2016-01-22,-47.898796,-25.09274
60357,2016-01-22,-47.914062,-25.160473
60358,2016-01-22,-47.9014,-25.090021
60359,2016-01-22,-47.922054,-25.072645
60360,2016-01-22,-47.89723,-25.096207
60361,2016-01-22,-47.900078,-25.088709
60362,2016-01-22,-47.898777,-25.091303
60363,2016-01-22,-47.91539,-25.157984
60364,2016-01-22,-47.906387,-25.075468
60365,2016-01-22,-47.903667,-25.084787
60366,2016-01-22,-47.89768,-25.105076
60367,2016-01-22,-47.89693,-25.107925
60368,2016-01-22,-47.887993,-25.052479
60369,2016-01-22,-47.89604,-25.105839
60370,2016-01-22,-47.900757,-25.085676
60371,2016-01-22,-47.901382,-25.085766
60372,2016-01-22,-47.90653,-25.075249
60373,2016-01-22,-47.905098,-25.082308
60374,2016-01-22,-47.897663,-25.091213
60375,2016-01-22,-47.895935,-25.092413
60376,2016-01-22,-47.89766,-25.091352
60377,2016-01-22,-47.913933,-25.166098
60378,2016-01-22,-47.8986,-25.08937
60379,2016-01-22,-47.897068,-25.11008
60380,2016-01-22,-47.902603,-25.082912
60381,2016-01-22,-47.89793,-25.1038
60382,2016-01-22,-47.897408,-25.10151
60383,2016-01-22,-47.898087,-25.10506
60384,2016-01-22,-47.89693,-25.089153
60385,2016-01-22,-47.909615,-25.16699
60386,2016-01-22,-47.91401,-25.157873
60387,2016-01-22,-47.902462,-25.08744
60388,2016-01-22,-47.89567,-25.09109
60389,2016-01-22,-47.897217,-25.109041
60390,2016-01-22,-47.900383,-25.084394
60391,2016-01-22,-47.8972,-25.092289
60392,2016-01-22,-47.89912,-25.09283
60393,2016-01-22,-47.906906,-25.076704
60394,2016-01-22,-47.902187,-25.088388
60395,2016-01-22,-47.914726,-25.16625
60396,2016-01-22,-47.898052,-25.089
60397,2016-01-22,-47.915817,-25.159475
60398,2016-01-22,-47.89747,-25.094587
60399,2016-01-22,-47.902428,-25.08405
60400,2016-01-22,-47.887928,-25.053345
60401,2016-01-22,-47.915512,-25.159754
60402,2016-01-22,-47.89563,-25.105335
60403,2016-01-22,-47.902943,-25.081303
60404,2016-01-22,-47.89869,-25.087706
60405,2016-01-22,-47.899147,-25.087145
60406,2016-01-22,-47.896572,-25.105766
60407,2016-01-22,-47.89869,-25.104483
60408,2016-01-22,-47.91599,-25.071371
60409,2016-01-22,-47.89599,-25.109304
60410,2016-01-22,-47.903973,-25.087303
60411,2016-01-22,-47.901024,-25.088882
60412,2016-01-22,-47.89622,-25.095968
60413,2016-01-22,-47.90987,-25.070087
60414,2016-01-22,-47.92113,-25.0694
60415,2016-01-22,-48.025097,-25.240244
60416,2016-01-22,-47.90003,-25.090893
60417,2016-01-22,-47.89923,-25.085592
60418,2016-01-22,-47.903442,-25.08486
